HHKEY,ZIP_CODE,Num_Purchases,TotalSpend,Credit Card User,Average_Spend,PC_CALC20,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,Pother,PROMOS,DaysonFile,BeteenPurchases,MARKDOWN,COUPONS,STORES,WEB,MAILED,RESPONDED,RESPONSERATE,DiversitySpend,Perc_Returns,RESP
9960000005725,32404,1,141.74,Yes,141.74,11,0.24,0.14,0,0.19,0,0,0.42,0,0,0,0,0,0,0,0.01,5,664,664,0.35,0,1,0,1,0,0,29.53,0,1
9960000005726,32444,5,425.74,No,85.14,11,0,0,0,0.1,0,0.13,0,0.12,0,0.45,0,0,0.04,0.13,0.03,20,702,140.4,0.32,1,1,0,9,3,33.33,27.47,0,1
9960000005727,32404,28,4727.86,Yes,168.85,11,0.17,0.05,0.1,0.07,0.13,0.1,0.19,0.02,0.03,0,0.004531,0.01,0,0,0.125469,26,700,25,0.2,14,2,0,9,7,77.78,12.27,0.07,1
9960000005728,32405,3,224.42,No,74.8,19,0.42,0.05,0,0.1,0.32,0,0,0.08,0,0,0,0,0,0,0.03,6,292,97.33,0.46,0,2,0,1,0,0,30.97,0,0
9960000005729,32405,5,1191.51,Yes,238.3,11,0.1,0,0,0.05,0.13,0,0,0.13,0.37,0,0,0,0,0.006835,0.213165,22,684,136.8,0.09,1,3,0,10,1,10,26.69,0.22,0
9960000005730,32408,1,270.98,No,270.98,11,0,0,0.44,0.14,0,0,0.18,0.16,0,0,0,0,0.07,0,0.01,6,195,195,0,0,1,0,2,0,0,28.02,0,0
9960000005731,32404,2,75.47,No,37.73,11,0,0,0,0.72,0,0,0,0.27,0,0,0,0,0,0,0.01,6,266,133,0.34,0,1,0,1,0,0,59.84,0,0
9960000005732,32404,9,433.19,No,48.13,11,0.15,0,0.04,0.07,0.17,0.28,0,0.08,0.07,0,0,0.04,0,0,0.1,20,631,70.11,0.25,0,3,0,7,1,14.29,15.99,0.05,0
9960000005733,32459,1,158.4,Yes,158.4,11,0.44,0,0,0.27,0,0,0.27,0,0,0,0,0,0,0,0.02,15,355,355,0.1,0,1,0,5,0,0,35.14,0,0
9960000005734,32448,3,178.46,No,59.48,11,0.45,0,0,0,0.2,0.07,0,0.03,0,0,0,0,0.07,0,0.18,1,78,26,0.43,0,2,0,0,0,0,25.76,0.19,0
9960000005735,32444,12,798.35,Yes,66.52,15,0.25,0.17,0.01,0.11,0,0.15,0.07,0,0.04,0,0,0.05,0.04,0.003882,0.106118,2,238,19.83,0.23,4,4,0,1,1,100,14.65,0.05,1
9960000005736,32448,1,213.99,Yes,213.99,16,0,0,0,0,0.72,0,0,0.27,0,0,0,0,0,0,0.01,17,510,510,0.1,0,2,0,8,1,12.5,81.46,0,0
9960000005737,32405,2,167,Yes,83.5,16,0.35,0.05,0,0,0.47,0,0,0,0,0,0,0,0.04,0.07,0.02,20,607,303.5,0.13,1,2,0,10,1,10,35.9,0,0
9960000005738,32405,3,327.67,Yes,109.22,11,0.45,0,0,0,0.3,0.18,0,0,0,0,0,0.01,0.05,0,0.01,20,657,219,0.09,0,1,0,10,1,10,56.19,0,0
9960000005739,32448,2,219.37,No,109.68,11,0,0.09,0,0.31,0.31,0.26,0,0,0,0,0,0,0,0,0.03,0,38,19,0.23,0,1,0,0,0,0,63.03,0,0
9960000005740,32402,2,82.95,Yes,41.47,11,0.75,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.01,12,686,343,0.24,0,1,0,7,1,14.29,63.41,0,0
9960000005741,32411,3,305.47,No,101.82,16,0.16,0,0.34,0,0,0.22,0,0,0.26,0,0,0,0,0,0.02,9,517,172.33,0.19,1,2,0,6,2,33.33,26.74,0,0
9960000005742,32444,6,703.92,Yes,117.32,11,0.28,0.08,0,0.33,0,0,0.12,0,0.14,0,0,0,0,0,0.05,18,698,116.33,0.27,2,2,0,9,2,22.22,23.82,0.02,0
9960000005743,32401,4,148.21,No,37.05,11,0.36,0,0,0,0.33,0.2,0,0,0,0,0,0.09,0,0,0.02,10,531,132.75,0.21,0,2,0,3,0,0,29.75,0,0
9960000005744,32444,29,1540.63,Yes,53.12,11,0.28,0.08,0,0.15,0.07,0.04,0.14,0,0.09,0,0,0,0.02,0,0.13,28,699,24.1,0.27,9,8,0,10,7,70,16.94,0.09,1
9960000005745,32448,3,110.25,No,36.75,11,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,2,309,103,0.25,0,2,0,0,0,0,47.92,0.44,0
9960000005746,32405,6,138.96,No,23.16,11,0.03,0,0,0.27,0.06,0.1,0,0,0,0,0,0.01,0,0,0.53,2,215,35.83,0.37,0,8,0,0,0,0,9.06,1.05,0
9960000005747,32405,1,25.6,No,25.6,11,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,6,683,683,0.17,0,1,0,2,0,0,8.65,2.39,0
9960000005748,32401,2,763.95,Yes,381.97,16,0.07,0.05,0.05,0.18,0.24,0,0.06,0.07,0.11,0.13,0,0,0,0,0.04,17,699,349.5,0.02,0,2,0,8,1,12.5,14.64,0,0
9960000005749,32444,2,341.7,No,170.85,11,0.23,0,0,0.08,0,0,0,0.46,0.21,0,0,0,0,0,0.02,4,153,76.5,0.12,0,1,0,1,0,0,32.65,0,0
9960000005750,32444,5,154.99,No,30.99,11,0.21,0,0.15,0,0,0.03,0,0,0.24,0,0,0,0,0,0.37,11,551,110.2,0.26,0,3,0,4,1,25,21.99,0.59,0
9960000005751,32501,1,274,No,274,11,0.28,0,0,0.14,0.36,0.21,0,0,0,0,0,0,0,0,0.01,0,56,56,0,0,1,0,0,0,0,60.86,0,0
9960000005752,32563,14,2097.25,Yes,149.8,11,0.13,0.01,0,0.06,0.28,0.09,0,0.07,0.14,0.12,0,0,0.01,0,0.09,15,587,41.92,0.14,2,9,0,6,4,66.67,17.95,0.04,1
9960000005753,32533,4,598.38,No,149.59,11,0.47,0,0,0,0.28,0,0,0,0.24,0,0,0,0,0,0.01,19,465,116.25,0.29,1,3,0,9,1,11.11,36.22,0,0
9960000005754,32533,3,315.95,No,105.31,16,0.29,0,0.12,0.17,0.11,0,0.13,0.16,0,0,0,0,0,0,0.02,19,540,180,0.27,1,3,0,9,1,11.11,18.9,0,0
9960000005755,32541,10,860.94,Yes,86.09,19,0.19,0.09,0.02,0.09,0,0,0.4,0.03,0.09,0,0,0.01,0.04,0,0.04,15,681,68.1,0.22,1,4,0,7,2,28.57,23.12,0,1
9960000005756,32578,2,34.74,No,17.37,15,0.62,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,289,144.5,0.29,0,2,0,0,0,0,53.17,0,0
9960000005757,32563,2,293.99,No,146.99,16,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0.05,0.01,3,502,251,0.48,0,3,0,1,0,0,90.32,0,0
9960000005758,32547,17,1626.81,Yes,95.69,19,0.18,0.01,0.009408,0.17,0.18,0.12,0.01,0.12,0,0,0,0.006056,0.07,0.06,0.064536,23,657,38.64,0.27,6,11,0,6,4,66.67,14.38,0.01,1
9960000005759,32578,15,1455.6,Yes,97.04,19,0.31,0.1,0,0.04,0.11,0.12,0.07,0.01,0.06,0,0,0.00394,0,0.01,0.16606,5,293,19.53,0.27,4,4,0,1,1,100,15.36,0.12,1
9960000005760,32514,8,1045.61,Yes,130.7,11,0.39,0.05,0.07,0.14,0,0,0.05,0.13,0.14,0,0,0,0,0.003596,0.026404,20,678,84.75,0.2,2,9,1,4,1,25,22.45,0,0
9960000005761,32312,2,320.16,Yes,160.08,16,0.28,0.11,0,0.16,0,0,0.42,0,0,0,0,0,0,0,0.03,3,551,275.5,0.36,1,2,0,0,0,0,30.68,0,0
9960000005762,32608,1,118.97,No,118.97,16,0.83,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.01,1,321,321,0.13,0,2,0,0,0,0,72.04,0,0
9960000005763,32641,3,149.96,No,49.98,11,0.32,0.19,0.13,0,0,0,0.34,0,0,0,0,0,0,0,0.02,3,362,120.66,0.25,0,2,0,0,0,0,28.2,0,0
9960000005764,32681,4,554.87,No,138.71,11,0.13,0.01,0,0.16,0.28,0.34,0,0.05,0,0,0,0,0,0,0.03,0,698,174.5,0.27,0,3,0,0,0,0,25.71,0,0
9960000005765,32621,5,296.46,No,59.29,16,0,0.02,0,0.37,0,0,0.6,0,0,0,0,0,0,0,0.01,17,586,117.2,0.09,0,2,0,10,2,20,50.48,0,1
9960000005766,32616,2,109.23,Yes,54.61,16,0,0.17,0,0.27,0,0,0.45,0,0,0,0,0,0,0.1,0.01,5,683,341.5,0.34,0,2,0,0,0,0,31.86,0,1
9960000005767,32664,1,139.49,Yes,139.49,11,0,0,0,0,0.63,0,0,0,0.32,0,0,0,0,0.03,0.02,1,77,77,0.24,1,1,0,0,0,0,143.76,0,0
9960000005768,32625,2,216.73,Yes,108.36,16,0.1,0.11,0,0.1,0,0.22,0.44,0,0,0,0,0,0,0.02,0.01,17,576,288,0.17,0,2,0,9,1,11.11,27.87,0,1
9960000005769,32696,3,654.93,No,218.31,11,0,0.02,0,0.1,0.46,0.18,0.09,0.1,0,0,0,0,0.02,0,0.03,13,605,201.66,0.25,1,3,0,8,2,25,28.37,0,0
9960000005770,32667,2,619.97,Yes,309.98,11,0,0,0.17,0.07,0.51,0,0,0.23,0,0,0,0,0,0,0.02,9,531,265.5,0.01,0,3,0,2,0,0,35.5,0,0
9960000005771,32607,74,3225.71,No,43.59,16,0.12,0.01,0,0.01,0.15,0.02,0.005602,0.1,0,0,0,0.000418,0,0.006897,0.577083,17,676,9.13,0.11,6,3,0,10,9,90,5.23,1.29,1
9960000005772,32653,3,109.4,No,36.46,11,0,0,0,0,0,0.97,0,0,0,0,0,0,0.02,0,0.01,16,344,114.66,0.15,0,1,0,6,1,16.67,124.79,0,0
9960000005773,32618,12,1046.41,No,87.2,11,0.06,0.04,0.04,0.12,0.24,0.09,0,0.01,0.17,0,0,0.003883,0.005932,0,0.220185,18,692,57.66,0.2,0,4,0,9,4,44.44,13.24,0.2,0
9960000005774,32696,3,366.4,Yes,122.13,11,0.51,0,0,0.21,0,0.24,0,0,0,0,0,0,0,0.02,0.02,21,598,199.33,0.21,0,2,0,10,1,10,37.17,0,0
9960000005775,32615,4,112.49,No,28.12,11,0,0.02,0,0.04,0,0,0,0.15,0.42,0,0,0,0,0,0.37,6,689,172.25,0.33,0,3,0,1,0,0,20.73,0.53,0
9960000005776,32669,1,181.98,No,181.98,11,0.2,0,0,0.15,0.43,0,0,0.19,0,0,0,0,0,0,0.03,4,581,581,0,0,1,0,0,0,0,29.91,0,0
9960000005777,32605,2,275.98,No,137.99,16,0.24,0,0,0,0,0,0,0,0.68,0,0,0.06,0,0,0.02,5,502,251,0.24,0,3,0,1,0,0,53.88,0,0
9960000005778,32603,3,220.45,No,73.48,11,0.08,0,0,0.05,0.32,0.1,0,0,0.42,0,0,0,0,0,0.03,12,472,157.33,0.35,0,2,0,4,0,0,31,0,0
9960000005779,32609,2,196.25,No,98.12,16,0.22,0,0,0,0,0.3,0.47,0,0,0,0,0,0,0,0.01,5,276,138,0.18,1,2,0,2,0,0,45.81,0,0
9960000005780,32605,7,691.9,No,98.84,11,0.72,0,0.03,0.09,0.06,0,0,0,0.07,0,0,0,0,0,0.03,18,463,66.14,0.17,0,2,0,10,4,40,54.37,0,1
9960000005781,32605,2,116,No,58,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,225,112.5,0.14,0,2,0,1,0,0,100,0,0
9960000005782,32641,2,137.43,No,68.71,16,0,0,0.15,0.41,0,0.43,0,0,0,0,0,0,0,0,0.01,2,237,118.5,0.37,0,2,0,0,0,0,38.26,0,0
9960000005783,32605,5,309.69,No,61.93,16,0.16,0,0.1,0.16,0.06,0.14,0,0,0.1,0,0,0,0.05,0,0.23,16,368,73.6,0.22,1,5,0,6,1,16.67,10.28,0.25,0
9960000005784,32605,1,277.97,No,277.97,16,0,0,0,0.1,0.35,0.21,0.14,0,0.17,0,0,0,0,0,0.03,3,103,103,0.09,0,2,0,0,0,0,79.64,0,0
9960000005785,32605,13,938.68,Yes,72.2,16,0.09,0.08,0.04,0.12,0.11,0,0.12,0.1,0.26,0,0,0,0.00775,0.01,0.06225,22,696,53.53,0.1,0,3,0,11,4,36.36,13.96,0.03,0
9960000005786,32606,1,144.5,No,144.5,16,0.06,0,0,0.33,0.1,0,0,0.49,0,0,0,0,0,0,0.02,0,62,62,0.4,0,2,0,0,0,0,37.55,0,0
9960000005787,32605,9,624.44,Yes,69.38,11,0.18,0.1,0,0.09,0.14,0.08,0.11,0.07,0.11,0,0,0,0,0,0.12,16,614,68.22,0.08,1,3,0,8,4,50,22.4,0.09,0
9960000005788,32605,5,75.98,No,15.19,16,0,0,0,0.37,0,0,0,0.41,0,0,0,0,0,0,0.22,6,382,76.4,0.35,0,3,0,1,0,0,31.42,0.26,0
9960000005789,32653,4,72.5,No,18.12,11,0.47,0.07,0,0,0,0,0,0,0.03,0,0,0,0.06,0,0.37,2,663,165.75,0.15,0,1,0,1,0,0,24.96,0.93,0
9960000005790,32608,2,68.99,Yes,34.49,16,0.09,0,0,0.19,0,0,0,0.71,0,0,0,0,0,0,0.01,16,557,278.5,0.42,1,2,0,8,0,0,55.1,0,0
9960000005791,32607,1,88,No,88,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,110,110,0,0,1,0,0,0,0,100,0,0
9960000005792,32605,1,99,No,99,16,0,0,0,0,0,0,0,0,0.79,0,0,0,0.2,0,0.01,2,139,139,0,0,2,0,0,0,0,67.75,0,0
9960000005793,22932,1,91.73,No,91.73,16,0.23,0,0,0,0.45,0,0.3,0,0,0,0,0,0,0,0.02,1,389,389,0.28,0,2,0,0,0,0,35.88,0,0
9960000005794,32605,2,312.97,No,156.48,11,0.27,0,0,0.12,0,0.37,0.12,0,0.09,0,0,0,0,0,0.03,16,502,251,0.05,0,2,0,8,1,12.5,25.8,0,0
9960000005795,32653,11,805.69,Yes,73.24,16,0.03,0.03,0.03,0.17,0.42,0.1,0.01,0,0.03,0,0,0,0.02,0,0.16,19,691,62.81,0.44,1,2,0,9,4,44.44,22.91,0.11,0
9960000005796,32608,22,1647.65,Yes,74.89,16,0.06,0.04,0,0.12,0.2,0.14,0.01,0.15,0,0,0,0.003425,0,0.001545,0.27503,19,678,30.81,0.16,10,7,0,10,7,70,13.01,0.33,0
9960000005797,32601,10,465.94,No,46.59,16,0.14,0.03,0.14,0.14,0.28,0.13,0.1,0,0,0,0,0,0,0,0.04,17,677,67.7,0.23,0,2,0,10,3,30,32.04,0,0
9960000005798,32626,5,361.22,Yes,72.24,11,0.15,0,0,0.11,0.11,0.16,0,0.28,0.13,0,0,0,0.02,0,0.04,8,244,48.8,0.24,2,2,0,1,0,0,39.73,0,0
9960000005799,32606,6,624.65,Yes,104.1,16,0.1,0.04,0,0.09,0.2,0.12,0.04,0,0,0.28,0,0,0,0,0.13,10,624,104,0.21,1,3,0,3,0,0,16,0.12,1
9960000005800,32653,3,309.8,No,103.26,16,0.27,0,0,0,0,0.2,0,0,0,0,0.45,0,0.06,0,0.02,13,284,94.66,0.4,0,2,0,6,0,0,32.72,0,1
9960000005801,32669,5,245.94,No,49.18,11,0.46,0,0,0.1,0,0,0.22,0,0.21,0,0,0,0,0,0.01,16,410,82,0.4,0,1,0,6,2,33.33,31.87,0,0
9960000005802,32607,2,125.99,No,62.99,11,0.38,0,0,0.14,0,0.46,0,0,0,0,0,0,0,0,0.02,12,626,313,0.32,0,2,0,8,0,0,61.02,0,1
9960000005803,32653,3,421.94,No,140.64,11,0,0.02,0,0.13,0.47,0.19,0.16,0,0,0,0,0,0,0,0.03,4,271,90.33,0.25,1,2,0,1,1,100,31.37,0,0
9960000005804,32696,3,130.49,No,43.49,11,0.47,0,0,0.08,0,0,0,0,0,0,0,0.01,0.14,0,0.3,11,393,131,0.34,0,2,0,3,0,0,28.87,0.91,0
9960000005805,32608,1,119.98,No,119.98,11,0,0,0,0,0.66,0.33,0,0,0,0,0,0,0,0,0.01,4,129,129,0,0,1,0,0,0,0,55.55,0,0
9960000005806,32686,3,71.97,No,23.99,11,0.16,0.2,0,0.62,0,0,0,0,0,0,0,0,0,0,0.02,2,594,198,0.19,0,2,0,0,0,0,46.19,0,0
9960000005807,32608,1,59,No,59,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,296,296,0,0,1,0,9,0,0,200,0,0
9960000005808,32751,1,88,No,88,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,89,89,0,0,1,0,0,0,0,100,0,0
9960000005809,32789,1,178.43,No,178.43,11,0.19,0,0,0.19,0.31,0,0,0.29,0,0,0,0,0,0,0.02,5,625,625,0.3,0,1,0,2,0,0,26.18,0,0
9960000005810,32765,12,667.77,Yes,55.64,16,0.24,0.01,0.01,0.06,0.15,0.09,0.05,0.08,0.22,0,0,0,0,0,0.09,23,657,54.75,0.3,4,6,0,9,3,33.33,15.64,0.05,0
9960000005811,32708,2,372.75,No,186.37,11,0.37,0,0,0.07,0.19,0.11,0,0.23,0,0,0,0,0,0,0.03,9,675,337.5,0.27,0,2,0,6,1,16.67,25.14,0,0
9960000005812,32828,5,431.21,No,86.24,11,0.08,0,0,0.04,0.32,0.2,0.22,0,0,0,0,0.02,0.09,0,0.03,17,429,85.8,0.09,0,4,0,9,2,22.22,21.66,0,0
9960000005813,32765,3,1829.47,No,609.82,11,0.34,0.05,0.05,0.1,0.04,0.13,0.04,0.03,0.06,0,0,0.03,0.07,0,0.06,8,461,153.66,0.14,0,3,0,7,0,0,16.88,0,0
9960000005814,32714,2,159.94,No,79.97,16,0.29,0.05,0.07,0.38,0,0.18,0,0,0,0,0,0,0,0,0.03,15,359,179.5,0.26,0,2,0,8,1,12.5,28.04,0,0
9960000005815,32789,2,81.99,No,40.99,11,0.13,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.5,7,289,144.5,0.27,0,2,0,1,0,0,15.95,0.95,0
9960000005816,32746,11,598.75,Yes,54.43,16,0.58,0.02,0,0.04,0,0.09,0.09,0.12,0,0,0,0,0.02,0,0.04,10,592,53.81,0.18,1,6,0,5,3,60,37.82,0,1
9960000005817,32765,3,262.98,No,87.66,16,0,0,0,0,0.37,0.22,0,0.18,0.21,0,0,0,0,0,0.02,10,636,212,0.08,0,4,0,7,0,0,58.88,0,0
9960000005818,32765,3,475,No,158.33,11,0.2,0,0,0.29,0.2,0.24,0,0,0,0,0,0,0.03,0,0.04,8,326,108.66,0.09,0,1,0,2,0,0,25.39,0,0
9960000005819,32765,3,193.95,No,64.65,11,0.45,0.04,0.28,0,0,0,0.2,0,0,0,0,0.01,0,0,0.02,15,352,117.33,0.04,1,3,0,4,0,0,33.21,0,0
9960000005820,32707,11,1292.97,No,117.54,16,0.07,0.07,0,0.02,0.32,0.13,0,0.04,0.3,0,0,0,0,0,0.05,10,626,56.9,0.05,0,3,0,3,1,33.33,32.52,0.02,0
9960000005821,32765,9,695.17,Yes,77.24,16,0.22,0.04,0,0.19,0.15,0.09,0.08,0.03,0.04,0,0,0,0,0.03,0.13,18,235,26.11,0.47,4,3,0,9,4,44.44,15.17,0.09,0
9960000005822,32765,12,605.99,Yes,50.49,11,0.18,0.02,0.13,0.09,0.17,0.1,0.07,0.06,0.03,0,0,0,0.02,0.02,0.11,21,654,54.5,0.27,0,5,0,10,4,40,11.23,0.08,1
9960000005823,32707,12,1105.55,Yes,92.12,11,0.04,0,0.01,0.14,0.22,0.04,0.03,0.11,0.18,0,0,0.01,0.05,0,0.17,20,406,33.83,0.07,1,6,0,9,2,22.22,18.24,0.16,0
9960000005824,32708,7,292.78,Yes,41.82,16,0.1,0.17,0,0.06,0,0.08,0,0,0.33,0,0,0,0.06,0.02,0.18,10,690,98.57,0.38,0,4,0,4,2,50,16.88,0.17,0
9960000005825,32779,1,279,No,279,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,293,293,0.5,0,1,0,4,0,0,100,0,0
9960000005826,32766,4,236.87,No,59.21,11,0.46,0,0,0,0,0,0,0,0.37,0,0,0.06,0.09,0,0.02,2,555,138.75,0.18,0,2,0,3,0,0,36.59,0,0
9960000005827,32779,1,88.99,No,88.99,11,0.33,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.01,2,487,487,0,0,1,0,1,0,0,55.31,0,0
9960000005828,32751,8,571.49,Yes,71.43,16,0.23,0,0,0.11,0.07,0.23,0.09,0,0.12,0,0,0,0.04,0,0.11,19,690,86.25,0.32,4,4,0,10,3,30,16.53,0.07,0
9960000005829,32746,6,465.41,Yes,77.56,11,0.16,0.05,0,0.28,0.04,0,0.04,0,0.06,0,0.29,0.05,0,0,0.03,21,659,109.83,0.33,1,1,0,10,1,10,20.95,0,0
9960000005830,32750,59,2011.82,Yes,34.09,16,0.12,0.02,0.01,0.02,0.08,0.01,0.05,0.02,0,0,0.1,0.002465,0.005729,0,0.561806,23,557,9.44,0.32,10,6,0,9,5,55.56,4.16,1.01,1
9960000005831,32750,1,201,No,201,11,0,0,0,0.19,0.48,0.31,0,0,0,0,0,0,0,0,0.02,5,686,686,0,0,1,0,1,0,0,37.67,0,0
9960000005832,32751,2,306.95,No,153.47,11,0.7,0,0,0,0,0,0,0.13,0.16,0,0,0,0,0,0.01,8,476,238,0.15,0,2,0,7,1,14.29,54.31,0,0
9960000005833,32707,5,97.98,No,19.59,11,0.11,0.08,0,0,0,0,0.12,0.17,0,0,0,0,0,0,0.52,4,194,38.8,0.14,0,3,0,0,0,0,6.77,1.27,0
9960000005834,32792,3,392.67,No,130.89,11,0.05,0.02,0,0.05,0.34,0.24,0,0,0.05,0.22,0,0,0,0,0.03,12,592,197.33,0.26,1,2,0,5,0,0,23.69,0,0
9960000005835,32712,2,169.99,No,84.99,18,0.34,0,0.19,0.45,0,0,0,0,0,0,0,0,0,0,0.02,0,160,80,0.19,0,2,0,0,0,0,36.86,0,0
9960000005836,32746,2,292.99,Yes,146.49,11,0,0,0,0.33,0,0,0.16,0.33,0.16,0,0,0,0,0,0.02,5,614,307,0.06,0,1,0,2,0,0,38.92,0,0
9960000005837,32708,5,230.02,No,46,11,0.06,0.14,0.02,0.52,0,0,0.16,0,0.02,0,0,0.01,0.02,0,0.05,14,581,116.2,0.24,0,3,0,8,2,25,33.38,0,1
9960000005838,32779,7,514.68,No,73.52,11,0.41,0.08,0.13,0,0,0,0.17,0,0.15,0,0,0,0,0,0.06,16,640,91.42,0.14,0,1,0,9,1,11.11,24.74,0.04,0
9960000005839,32765,2,152.93,No,76.46,11,0.09,0,0,0.17,0,0,0,0.56,0.15,0,0,0,0,0,0.03,2,362,181,0.34,0,2,0,0,0,0,38.86,0,0
9960000005840,32765,10,940.88,Yes,94.08,11,0.3,0.09,0.1,0.1,0,0,0.21,0,0.03,0,0,0.04,0.03,0.00546,0.09454,21,529,52.9,0.28,9,5,0,10,5,50,17.42,0.05,1
9960000005841,32714,17,1803.47,Yes,106.08,16,0.15,0.03,0.01,0.18,0.17,0.04,0.09,0.02,0.04,0.14,0,0.03,0.02,0,0.08,25,565,33.23,0.23,6,6,0,11,9,81.82,12.75,0.02,0
9960000005842,32765,2,666.41,No,333.2,11,0.21,0,0.14,0.12,0,0.17,0,0.05,0.25,0,0,0.03,0,0,0.03,17,384,192,0.07,0,2,0,6,0,0,18.19,0,0
9960000005843,32779,5,283.22,No,56.64,11,0.33,0,0.03,0.13,0,0.17,0.13,0,0.18,0,0,0,0,0,0.03,11,489,97.8,0.16,0,1,0,5,1,20,21.32,0,0
9960000005844,32720,1,201.35,No,201.35,11,0.58,0,0,0,0,0.33,0.07,0,0,0,0,0,0,0,0.02,0,58,58,0.23,0,1,0,0,0,0,46.51,0,0
9960000005845,33445,2,163,No,81.5,11,0.23,0.34,0,0,0,0,0.41,0,0,0,0,0,0,0,0.02,6,154,77,0.1,0,3,0,1,0,0,35.06,0,0
9960000005846,32746,2,246.96,No,123.48,11,0.36,0,0.11,0,0,0.4,0.11,0,0,0,0,0,0,0,0.02,8,552,276,0.21,0,3,0,6,0,0,32.12,0,0
9960000005847,32725,2,157,No,78.5,11,0,0,0,0,0.15,0,0,0,0.62,0,0,0,0.21,0,0.02,15,364,182,0.13,0,2,0,6,1,16.67,46.18,0,0
9960000005848,32701,3,78.99,Yes,26.33,11,0,0.07,0.44,0,0,0,0,0,0,0,0,0,0.47,0,0.02,1,213,71,0.33,1,1,0,0,0,0,53.79,0.48,1
9960000005849,32789,4,457.23,No,114.3,11,0.46,0,0,0.11,0.19,0,0,0.11,0,0,0,0,0,0,0.13,19,474,118.5,0.2,0,3,0,9,2,22.22,27.81,0.12,0
9960000005850,32712,3,93.97,No,31.32,11,0,0.26,0,0,0,0,0.21,0,0,0,0,0,0.52,0,0.01,2,352,117.33,0.08,0,2,0,0,0,0,38.78,0,0
9960000005851,32751,2,76.98,No,38.49,11,0.42,0,0,0,0.18,0,0,0.25,0,0,0,0,0.12,0,0.03,2,271,135.5,0.25,0,2,0,0,0,0,30.11,0,0
9960000005852,32779,5,326.49,No,65.29,16,0.33,0.02,0,0.15,0,0.12,0,0.06,0,0.19,0,0,0,0,0.13,16,507,101.4,0.27,0,3,0,9,1,11.11,24.59,0.1,1
9960000005853,32765,3,258.99,No,86.33,16,0.24,0,0,0,0.38,0.22,0.07,0,0,0,0,0,0.06,0,0.03,10,694,231.33,0.13,0,2,0,4,0,0,64.01,0,0
9960000005854,32708,7,436.74,Yes,62.39,16,0.17,0,0.07,0.18,0,0,0,0,0,0,0.4,0,0,0.05,0.13,20,702,100.28,0.24,2,3,0,9,1,11.11,23.87,0.12,1
9960000005855,32726,1,112.5,No,112.5,18,0.65,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.01,3,306,306,0.23,0,2,0,0,0,0,54.7,0,0
9960000005856,32750,8,300.24,No,37.53,16,0.07,0.17,0.33,0.05,0,0.11,0.04,0.08,0,0,0,0.02,0,0,0.13,11,545,68.12,0.34,1,4,0,3,2,66.67,17.37,0.09,0
9960000005857,32701,7,395.95,No,56.56,18,0.09,0.05,0,0.13,0,0,0.04,0.07,0.07,0,0,0,0.02,0,0.53,15,385,55,0.05,0,2,0,5,1,20,4.33,0.98,1
9960000005858,32707,8,1400.04,Yes,175,18,0.13,0,0.02,0.07,0.31,0.02,0,0.17,0.14,0,0,0,0.02,0.01,0.11,5,611,76.37,0.18,1,2,0,1,0,0,17.59,0.08,0
9960000005859,32703,4,184.79,No,46.19,11,0.6,0,0,0,0,0,0,0,0,0,0,0,0.01,0.38,0.01,5,672,168,0.34,0,3,0,1,0,0,50.78,0,0
9960000005860,32712,2,89.99,No,44.99,16,0.19,0,0,0.75,0,0,0,0,0,0,0,0.04,0,0,0.02,2,226,113,0.15,0,2,0,0,0,0,61.29,0,0
9960000005861,32766,2,362,Yes,181,11,0.1,0,0,0.13,0.27,0.16,0,0.27,0,0,0,0,0.04,0,0.03,13,695,347.5,0.04,0,1,0,7,2,28.57,70.73,0,0
9960000005862,32765,26,3138.69,Yes,120.71,16,0.09,0.03,0,0.17,0.23,0.04,0.05,0.03,0.08,0.03,0.03,0.01,0.01,0.008223,0.191777,24,539,20.73,0.3,12,16,1,10,6,60,11.57,0.14,0
9960000005863,32712,5,366.97,Yes,73.39,11,0.04,0,0.36,0.09,0,0,0,0,0,0.34,0,0,0.16,0.000027,0.009973,16,572,114.4,0.2,0,2,0,6,2,33.33,28.56,0,0
